,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Total Bsmt SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,SalePrice,remodeled,Age,RemodelAge,total_other_rooms,outdoorspace,reg_lot_shp,leveled_land,culdsac,1fam_hm,unf_attic,hip_roof,premium_ext,exclnt_extr,cblock_foundation,pconc_foundation,other_foundation,exclnt_bsmt,bsmt_exosure,bsmt_finished,bsmt_rec,excellent_heating,central_AC,kitchen_exclnt,fireplace_exclnt,attached_garage,finsihed_garage,pave_drive,normal_sale,vnr_brk,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
397,60.0,7038,4,6,0.0,726.0,0.0,864.0,0,864,1.0,1,0,3,1,0,2001.0,2.0,576.0,76500,False,40,40,2,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
398,60.0,6960,4,6,0.0,375.0,239.0,864.0,0,864,0.0,1,0,3,1,0,1989.0,2.0,660.0,120500,False,40,40,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
399,70.0,8120,4,7,0.0,191.0,0.0,864.0,0,864,0.0,1,0,3,1,0,1994.0,2.0,463.0,124500,False,40,40,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400,70.0,10500,4,6,0.0,524.0,180.0,864.0,0,864,0.0,1,0,2,1,0,1989.0,2.0,576.0,97000,False,39,39,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
401,60.0,9000,4,7,0.0,240.0,0.0,864.0,0,864,0.0,1,0,3,1,0,1986.0,2.0,576.0,130000,True,39,4,2,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
402,21.0,1680,6,5,504.0,254.0,0.0,483.0,0,987,1.0,1,1,2,1,0,1973.0,1.0,264.0,111000,False,37,37,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,24.0,2368,5,6,312.0,765.0,0.0,765.0,0,1365,0.0,1,1,3,1,0,1970.0,2.0,440.0,125000,False,40,40,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,21.0,1680,5,5,142.0,0.0,0.0,630.0,0,1302,0.0,2,1,3,1,0,1991.0,1.0,280.0,112000,False,39,39,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,21.0,1680,6,6,425.0,110.0,294.0,483.0,0,987,1.0,1,1,2,1,0,1972.0,1.0,288.0,97000,False,38,38,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,21.0,1680,6,8,510.0,162.0,0.0,483.0,0,987,0.0,1,1,2,1,0,1972.0,1.0,264.0,118000,True,38,3,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,21.0,1680,5,7,268.0,231.0,0.0,630.0,0,1302,0.0,2,1,3,1,0,1972.0,1.0,264.0,119500,False,38,38,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,0.0,4928,6,6,0.0,958.0,0.0,958.0,0,958,0.0,2,0,2,1,0,1976.0,2.0,440.0,143750,False,34,34,3,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
409,24.0,2308,6,5,0.0,306.0,0.0,804.0,0,1548,0.0,2,1,3,1,1,1976.0,2.0,440.0,146000,False,34,34,4,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
410,24.0,2280,6,6,0.0,566.0,0.0,855.0,0,1456,0.0,2,1,3,1,1,1976.0,2.0,440.0,148500,False,34,34,4,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
411,24.0,2280,7,5,0.0,435.0,622.0,1057.0,0,1055,0.0,2,0,2,1,1,1975.0,2.0,440.0,123000,False,35,35,2,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
412,24.0,2308,6,5,0.0,257.0,495.0,855.0,0,1322,0.0,2,1,3,1,1,1974.0,2.0,440.0,147000,False,36,36,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
413,24.0,2349,6,5,0.0,389.0,0.0,855.0,0,1456,0.0,2,1,3,1,1,1977.0,2.0,440.0,137900,False,33,33,3,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
414,24.0,2364,6,5,0.0,320.0,0.0,804.0,0,1548,0.0,2,1,3,1,1,1978.0,2.0,440.0,147000,False,32,32,4,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
415,24.0,2289,6,6,0.0,311.0,0.0,855.0,0,1441,0.0,2,1,3,1,1,1978.0,2.0,440.0,148500,False,32,32,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
416,24.0,2364,6,5,0.0,279.0,0.0,855.0,0,1456,0.0,2,1,3,1,1,1978.0,2.0,440.0,138000,False,32,32,3,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
417,24.0,2104,7,6,0.0,536.0,0.0,836.0,0,836,0.0,1,0,2,1,0,1976.0,1.0,345.0,128500,False,34,34,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
418,65.0,7150,5,5,60.0,432.0,0.0,892.0,0,892,0.0,1,0,3,1,0,1967.0,1.0,288.0,100000,False,43,43,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
419,0.0,10710,5,7,165.0,644.0,0.0,864.0,0,1120,0.0,1,0,3,1,1,1966.0,2.0,656.0,148800,True,44,6,2,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
420,96.0,12456,10,5,230.0,1172.0,0.0,1700.0,0,1718,1.0,2,0,3,1,1,2008.0,3.0,786.0,337500,True,4,3,4,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
421,110.0,14257,9,5,726.0,1360.0,0.0,1776.0,0,2772,1.0,3,1,4,1,3,2007.0,3.0,754.0,462000,False,3,3,6,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
422,104.0,13518,9,5,860.0,0.0,0.0,1926.0,0,3140,0.0,3,1,4,1,2,2009.0,3.0,820.0,485000,True,2,1,7,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
423,105.0,15431,10,5,200.0,1767.0,539.0,3094.0,0,2402,1.0,2,0,2,1,2,2008.0,3.0,672.0,555000,False,2,2,8,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
424,108.0,13173,9,5,300.0,1572.0,0.0,1652.0,0,1652,1.0,2,0,2,1,2,2006.0,2.0,840.0,325000,True,4,3,4,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
425,110.0,14230,8,5,640.0,0.0,0.0,1566.0,0,1600,0.0,2,0,3,1,1,2007.0,3.0,890.0,256300,False,3,3,4,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
426,98.0,12704,8,5,306.0,0.0,0.0,2042.0,0,2042,0.0,2,1,3,1,1,2009.0,3.0,1390.0,253293,True,2,1,5,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
427,95.0,12350,9,5,0.0,986.0,0.0,1365.0,0,2690,1.0,2,1,3,1,1,2009.0,3.0,864.0,398800,False,1,1,5,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
428,96.0,11308,9,5,154.0,936.0,0.0,1104.0,0,2184,1.0,2,1,3,1,1,2008.0,3.0,836.0,335000,False,2,2,7,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
429,95.0,12350,9,5,450.0,1232.0,0.0,2020.0,0,2020,1.0,2,0,3,1,1,2008.0,3.0,896.0,404000,False,2,2,4,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
430,94.0,12220,10,5,305.0,1436.0,0.0,2006.0,0,2020,1.0,2,1,3,1,1,2009.0,3.0,900.0,402861,False,1,1,6,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
431,97.0,13478,10,5,420.0,1338.0,0.0,1722.0,0,2296,1.0,2,1,3,1,1,2008.0,3.0,842.0,451950,False,2,2,7,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
432,105.0,13693,10,5,472.0,2288.0,0.0,2630.0,0,2674,2.0,2,1,2,1,2,2007.0,3.0,762.0,610000,False,3,3,6,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
433,107.0,13891,9,5,424.0,0.0,0.0,1734.0,0,2822,0.0,3,1,4,1,1,2009.0,3.0,1020.0,582933,True,2,1,8,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
434,95.0,11578,9,5,302.0,0.0,0.0,1736.0,0,1736,0.0,2,0,3,1,1,2008.0,3.0,834.0,360000,False,2,2,4,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
435,129.0,16870,8,5,238.0,1531.0,0.0,1782.0,0,1782,1.0,2,0,3,1,2,2004.0,3.0,932.0,296000,True,6,5,4,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
436,59.0,23303,8,5,20.0,1230.0,0.0,1508.0,0,2520,1.0,2,1,5,1,1,2007.0,3.0,640.0,409900,False,3,3,5,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
437,87.0,11146,8,5,250.0,0.0,0.0,1709.0,0,1717,0.0,2,0,3,1,1,2006.0,3.0,908.0,255500,False,4,4,4,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
438,87.0,10367,9,5,284.0,1015.0,0.0,1739.0,0,1743,1.0,2,0,3,1,1,2008.0,3.0,927.0,335000,False,2,2,5,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
439,76.0,9591,8,5,262.0,1088.0,0.0,1713.0,0,1713,1.0,2,0,3,1,1,2004.0,3.0,856.0,274900,True,6,5,4,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
440,77.0,10872,9,5,122.0,1037.0,0.0,1504.0,0,1531,1.0,2,0,2,1,1,2006.0,3.0,700.0,300000,False,4,4,4,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
441,102.0,13514,9,5,285.0,1142.0,0.0,1774.0,0,1808,1.0,2,0,3,1,1,2008.0,3.0,850.0,324000,False,2,2,4,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
442,74.0,8834,9,5,216.0,1170.0,0.0,1462.0,0,2224,1.0,2,1,4,1,1,2004.0,3.0,738.0,350000,True,6,5,6,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
443,107.0,11362,8,5,42.0,1039.0,0.0,1836.0,0,1836,1.0,2,0,3,1,1,2004.0,3.0,862.0,280000,True,6,5,4,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
444,85.0,10655,8,5,296.0,1124.0,479.0,3206.0,0,1629,1.0,2,0,3,1,1,2003.0,3.0,880.0,284000,True,7,6,4,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
445,90.0,12878,7,5,418.0,1262.0,0.0,1760.0,0,1760,1.0,2,0,3,1,1,2003.0,2.0,583.0,269500,True,7,6,5,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
446,79.0,9541,7,5,268.0,0.0,0.0,1502.0,0,1502,0.0,2,0,3,1,0,2009.0,2.0,644.0,233170,False,1,1,4,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
447,103.0,13472,10,5,922.0,56.0,0.0,2392.0,0,2392,0.0,2,0,3,1,1,2003.0,3.0,968.0,386250,False,7,7,5,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
448,110.0,15274,9,5,724.0,1972.0,0.0,2452.0,0,2452,2.0,2,0,3,1,1,2003.0,3.0,886.0,445000,False,7,7,7,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
449,96.0,13262,8,5,186.0,0.0,0.0,1082.0,0,2400,0.0,3,1,4,1,1,2003.0,3.0,730.0,290000,True,7,6,6,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
450,70.0,9658,8,5,383.0,0.0,0.0,1598.0,0,1606,0.0,2,0,3,1,1,2006.0,3.0,871.0,255900,False,4,4,3,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
451,47.0,6904,6,5,240.0,836.0,0.0,1358.0,0,1358,0.0,2,0,2,1,1,2005.0,2.0,484.0,213000,False,5,5,4,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
452,34.0,5381,6,5,135.0,900.0,0.0,1306.0,0,1306,1.0,2,0,1,1,1,2005.0,2.0,624.0,196000,False,5,5,4,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
453,34.0,5122,6,5,135.0,881.0,0.0,1306.0,0,1306,1.0,2,0,1,1,1,2005.0,2.0,624.0,184500,False,5,5,4,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
454,80.0,10307,7,5,176.0,876.0,0.0,1350.0,0,1358,1.0,2,0,2,1,1,2008.0,2.0,484.0,212500,True,3,2,4,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
455,34.0,5001,7,5,166.0,904.0,0.0,1314.0,0,1314,1.0,2,0,2,1,1,2008.0,2.0,626.0,230000,True,3,2,4,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
456,100.0,14836,10,5,730.0,2146.0,0.0,2492.0,0,2492,1.0,2,1,2,1,1,2004.0,3.0,949.0,552000,True,6,5,6,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
457,117.0,15262,8,5,470.0,1557.0,0.0,2200.0,0,2200,1.0,2,1,3,1,1,2003.0,3.0,685.0,382500,True,7,6,5,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
458,44.0,7390,9,5,308.0,800.0,0.0,1884.0,0,1884,1.0,2,0,2,1,1,2008.0,2.0,649.0,320000,True,2,1,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
459,48.0,6472,9,5,500.0,0.0,0.0,1451.0,0,1456,0.0,2,0,2,1,1,2008.0,2.0,539.0,248500,False,2,2,4,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
460,129.0,16770,8,5,270.0,1196.0,0.0,1712.0,0,1712,1.0,2,0,3,1,1,2002.0,3.0,701.0,286500,True,8,7,5,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
461,48.0,6240,8,5,176.0,863.0,0.0,1324.0,0,1324,1.0,2,0,2,1,1,2006.0,2.0,550.0,254000,False,4,4,4,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
462,48.0,3480,7,5,163.0,0.0,0.0,1405.0,0,1405,0.0,2,0,2,1,1,2003.0,2.0,478.0,173000,False,7,7,4,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
463,36.0,2268,7,5,106.0,567.0,0.0,764.0,0,1626,0.0,2,0,2,1,0,2003.0,2.0,474.0,173000,True,7,6,4,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
464,63.0,10928,7,5,0.0,0.0,0.0,728.0,0,1456,0.0,2,1,3,1,1,2005.0,2.0,390.0,184000,False,5,5,5,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,57.0,8918,6,5,0.0,0.0,0.0,745.0,0,1490,0.0,2,1,3,1,1,2005.0,2.0,392.0,167800,True,5,4,4,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,149.0,12589,6,5,0.0,0.0,0.0,742.0,0,1484,0.0,2,1,3,1,1,2005.0,2.0,390.0,174000,False,5,5,5,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,122.0,11911,6,5,0.0,0.0,0.0,684.0,0,1560,0.0,2,1,3,1,1,2005.0,2.0,400.0,174000,False,5,5,3,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,53.0,3684,7,5,130.0,0.0,0.0,1373.0,0,1555,0.0,2,0,2,1,1,2007.0,3.0,660.0,174000,False,3,3,5,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,51.0,3635,7,5,130.0,988.0,0.0,1386.0,0,1569,0.0,2,0,1,1,1,2007.0,3.0,660.0,175900,False,3,3,6,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,43.0,3182,7,5,16.0,16.0,0.0,1373.0,0,1555,0.0,2,0,2,1,1,2005.0,2.0,430.0,192500,True,5,4,5,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,43.0,3182,7,5,16.0,16.0,0.0,1346.0,0,1504,0.0,2,0,1,1,1,2005.0,2.0,457.0,181000,True,5,4,6,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
