,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,remodeled,ms_type,Age,RemodelAge
938,RL,0.0,21695,Pave,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,9,Hip,CompShg,Wd Sdng,Plywood,BrkFace,260.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,808.0,Unf,0.0,880.0,GasA,Ex,Y,SBrkr,0,1680,1.0,0.0,2,0,3,1,Gd,5,Typ,1,Gd,Attchd,1988.0,Fin,2.0,540.0,TA,TA,Y,292,44,0,182,0,0,0,12,2009,WD ,Normal,222000,True,1-STORY 1946 & NEWER ALL STYLES,22,3
939,RM,59.0,10690,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,7,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,Fa,No,Rec,456.0,Unf,0.0,672.0,GasA,Gd,Y,FuseA,0,1344,0.0,0.0,1,0,3,1,TA,6,Typ,0,0,Detchd,1964.0,Unf,1.0,468.0,TA,Fa,Y,0,128,218,0,0,0,0,7,2009,WD ,Normal,147000,True,2-STORY 1945 & OLDER,90,13
940,RM,50.0,8660,Pave,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,6,Gambrel,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,760.0,GasA,Ex,N,SBrkr,312,2168,0.0,0.0,2,0,5,1,Gd,11,Typ,0,0,Detchd,1998.0,Unf,2.0,576.0,TA,TA,Y,467,160,78,0,0,0,0,12,2009,WD ,Normal,123000,True,2-STORY 1945 & OLDER,110,17
941,RM,60.0,6402,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,5,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,TA,TA,Mn,Unf,0.0,Unf,0.0,596.0,GasA,TA,N,SBrkr,0,1192,0.0,0.0,1,0,3,1,TA,6,Typ,0,0,Detchd,1920.0,Unf,1.0,189.0,Fa,Fa,N,0,0,137,0,0,0,0,7,2009,WD ,Normal,78000,True,2-STORY 1945 & OLDER,90,60
942,C (all),105.0,8470,Pave,IR1,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,3,2,Hip,CompShg,Plywood,Plywood,None,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,0.0,Unf,0.0,1013.0,GasA,TA,N,SBrkr,513,1526,0.0,0.0,1,0,2,1,Fa,6,Typ,0,0,0,0.0,0,0.0,0.0,0,0,N,0,0,156,0,0,0,0,10,2009,ConLD,Abnorml,85000,True,1-1/2 STORY FINISHED ALL AGES,95,28
943,C (all),60.0,10200,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,572.0,GasA,Fa,N,FuseP,0,572,0.0,0.0,1,0,2,1,TA,4,Typ,0,0,Detchd,1940.0,Unf,1.0,200.0,TA,TA,N,0,0,72,0,0,0,0,5,2009,WD ,Normal,75000,True,1-STORY 1945 & OLDER,85,60
944,RM,44.0,3843,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,Hip,CompShg,CemntBd,CmentBd,Stone,174.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1476.0,Unf,0.0,1596.0,GasA,Ex,Y,SBrkr,0,1648,1.0,1.0,2,0,2,1,Ex,5,Typ,1,Gd,Attchd,2007.0,Fin,2.0,482.0,TA,TA,Y,162,53,0,153,0,0,0,6,2009,New,Partial,230000,True,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,3,2
945,I (all),109.0,21780,Grvl,Reg,Lvl,NoSewr,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,4,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,Fa,CBlock,0,0,0,0,0.0,0,0.0,0.0,GasA,TA,N,FuseA,0,810,0.0,0.0,1,0,1,1,TA,4,Min1,0,0,Detchd,1975.0,Unf,1.0,280.0,TA,TA,N,119,24,0,0,0,0,0,3,2009,ConLD,Normal,57625,True,1-STORY 1945 & OLDER,100,60
946,RL,75.0,10125,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,ALQ,445.0,BLQ,250.0,1107.0,GasA,Ex,Y,SBrkr,0,2052,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,2000.0,Fin,3.0,642.0,TA,TA,Y,210,91,0,0,0,0,0,5,2009,WD ,Normal,251000,True,2-STORY 1946 & NEWER,10,9
947,RL,48.0,12822,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,1351.0,Unf,0.0,1434.0,GasA,Ex,Y,SBrkr,0,2149,1.0,0.0,1,1,1,1,Gd,6,Typ,1,Ex,Attchd,2003.0,RFn,2.0,670.0,TA,TA,Y,168,43,0,0,198,0,0,8,2009,WD ,Abnorml,239686,False,1-1/2 STORY FINISHED ALL AGES,7,7
948,RL,43.0,12118,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,VinylSd,VinylSd,Stone,108.0,Gd,TA,PConc,Ex,TA,Mn,Unf,0.0,Unf,0.0,1710.0,GasA,Ex,Y,SBrkr,0,1710,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2004.0,Fin,2.0,550.0,TA,TA,Y,100,48,0,0,180,0,0,4,2009,WD ,Normal,240000,True,1-STORY 1946 & NEWER ALL STYLES,6,5
949,RL,71.0,12209,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Ex,TA,No,ALQ,690.0,Unf,0.0,804.0,GasA,Ex,Y,SBrkr,0,1961,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,2001.0,Fin,2.0,560.0,TA,TA,Y,125,192,0,0,0,0,0,6,2009,WD ,Normal,215000,True,2-STORY 1946 & NEWER,9,8
950,RL,75.0,9750,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,767.0,Unf,0.0,902.0,GasA,Ex,Y,SBrkr,0,926,1.0,0.0,1,0,2,1,TA,5,Typ,1,TA,Attchd,1977.0,Unf,1.0,351.0,TA,TA,Y,319,0,0,0,0,0,0,4,2009,WD ,Normal,156450,False,SPLIT FOYER,33,33
951,RL,72.0,9360,Pave,Reg,Bnk,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,7,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,841.0,LwQ,116.0,957.0,GasA,TA,Y,SBrkr,0,1287,1.0,0.0,1,1,2,1,TA,5,Typ,2,Fa,Attchd,1977.0,RFn,2.0,541.0,TA,TA,Y,302,39,0,0,120,0,0,11,2009,WD ,Normal,173000,False,SPLIT FOYER,33,33
952,RL,75.0,10125,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1.5Fin,5,5,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,0,0,0,0,0.0,0,0.0,0.0,GasA,TA,Y,SBrkr,0,1734,0.0,0.0,2,0,4,2,Gd,8,Typ,0,0,Attchd,1977.0,Unf,2.0,539.0,TA,TA,Y,0,0,0,0,0,0,0,8,2009,COD,Normal,126000,False,DUPLEX - ALL STYLES AND AGES,33,33
953,RL,0.0,9947,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,611.0,Unf,0.0,1188.0,GasA,Ex,Y,SBrkr,0,1217,1.0,0.0,2,0,3,1,Gd,6,Typ,0,0,Attchd,1990.0,Unf,2.0,497.0,TA,TA,Y,168,27,0,0,0,0,0,6,2009,WD ,Normal,173000,True,SPLIT OR MULTI-LEVEL,20,19
954,RL,82.0,11070,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,BLQ,55.0,Unf,0.0,1582.0,GasA,TA,Y,SBrkr,0,1595,1.0,0.0,2,0,2,1,TA,5,Typ,0,0,Detchd,1991.0,Unf,2.0,672.0,TA,TA,Y,0,0,0,0,0,0,0,4,2009,COD,Abnorml,152000,False,1-STORY 1946 & NEWER ALL STYLES,19,19
955,RL,0.0,14375,Pave,IR1,Lvl,NoSeWa,CulDSac,Gtl,Timber,Norm,Norm,1Fam,SLvl,6,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,541.0,TA,TA,CBlock,TA,TA,No,GLQ,111.0,Rec,354.0,819.0,GasA,Gd,Y,FuseA,0,1344,0.0,1.0,1,0,3,1,Gd,7,Typ,1,Gd,Basment,1958.0,RFn,2.0,525.0,TA,TA,Y,0,118,0,0,233,0,0,1,2009,COD,Abnorml,137500,False,1-STORY 1946 & NEWER ALL STYLES,52,52
956,RL,150.0,215245,Pave,IR3,Low,AllPub,Inside,Sev,Timber,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1236.0,Rec,820.0,2136.0,GasW,TA,Y,SBrkr,0,2036,2.0,0.0,2,0,3,1,TA,8,Typ,2,Gd,Attchd,1965.0,RFn,2.0,513.0,TA,TA,Y,0,0,0,0,0,0,0,6,2009,WD ,Normal,375000,False,1-STORY 1946 & NEWER ALL STYLES,45,45
957,RL,89.0,12898,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,70.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1022.0,Unf,0.0,1620.0,GasA,Ex,Y,SBrkr,0,1620,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Ex,Attchd,2008.0,Fin,3.0,912.0,TA,TA,Y,228,0,0,0,0,0,0,9,2009,WD ,Normal,315500,True,1-STORY 1946 & NEWER ALL STYLES,3,2
958,RL,83.0,13159,Pave,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,846.0,GasA,Gd,Y,SBrkr,0,1692,0.0,0.0,2,1,3,1,Gd,6,Typ,0,0,Attchd,2009.0,RFn,2.0,650.0,TA,TA,Y,208,114,0,0,0,0,0,7,2009,New,Partial,224500,False,2-STORY 1946 & NEWER,1,1
959,RL,113.0,13438,Pave,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,Gable,CompShg,CemntBd,CmentBd,Stone,246.0,Ex,TA,CBlock,Ex,TA,Gd,GLQ,1758.0,Unf,0.0,2190.0,GasA,Ex,Y,SBrkr,0,2036,1.0,0.0,2,0,3,1,Ex,9,Typ,1,Ex,Attchd,2008.0,Fin,3.0,780.0,TA,TA,Y,90,154,0,0,0,0,0,7,2009,WD ,Normal,410000,False,1-STORY 1946 & NEWER ALL STYLES,2,2
960,RL,79.0,14463,Pave,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,Gable,CompShg,CemntBd,CmentBd,BrkFace,406.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1115.0,Unf,0.0,1641.0,GasA,Ex,Y,SBrkr,0,1641,1.0,0.0,2,0,3,1,Ex,7,Typ,0,0,Attchd,2008.0,Fin,3.0,885.0,TA,TA,Y,0,95,0,0,0,0,0,1,2009,WD ,Normal,316500,False,1-STORY 1946 & NEWER ALL STYLES,2,2
961,RL,73.0,8925,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,16.0,Unf,0.0,1466.0,GasA,Ex,Y,SBrkr,0,1466,0.0,0.0,2,0,3,1,Gd,7,Typ,0,0,Attchd,2007.0,Fin,3.0,610.0,TA,TA,Y,100,18,0,0,0,0,0,7,2009,WD ,Normal,201000,False,1-STORY 1946 & NEWER ALL STYLES,3,3
962,RL,130.0,11457,Pave,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Mn,GLQ,1005.0,Unf,0.0,1392.0,GasA,TA,Y,SBrkr,0,1412,1.0,0.0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,1988.0,Unf,2.0,576.0,TA,TA,Y,0,0,169,0,0,0,0,3,2009,WD ,Normal,175000,False,1-STORY 1946 & NEWER ALL STYLES,22,22
963,RL,0.0,9839,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,2Story,6,8,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,Gd,TA,No,ALQ,462.0,Unf,0.0,712.0,GasA,Ex,Y,SBrkr,0,2237,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,1980.0,Fin,2.0,440.0,TA,TA,Y,305,24,0,0,0,0,2500,2,2009,WD ,Normal,204000,True,2-STORY 1946 & NEWER,30,4
964,RL,125.0,14419,Pave,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,SLvl,7,5,Hip,CompShg,Plywood,Plywood,BrkFace,310.0,TA,TA,PConc,Gd,TA,Gd,GLQ,904.0,ALQ,624.0,1645.0,GasA,Ex,Y,SBrkr,0,1479,2.0,0.0,2,1,3,1,Gd,7,Min1,1,Fa,Attchd,1987.0,Fin,2.0,578.0,TA,TA,Y,224,238,0,0,0,0,0,7,2009,WD ,Normal,213500,True,SPLIT OR MULTI-LEVEL,23,21
965,RL,0.0,6853,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,136.0,Gd,TA,PConc,Ex,TA,No,GLQ,1005.0,Unf,0.0,1267.0,GasA,Ex,Y,SBrkr,0,1296,1.0,0.0,2,0,2,1,Gd,6,Typ,0,0,Attchd,2001.0,Fin,2.0,471.0,TA,TA,Y,192,25,0,0,0,0,0,6,2009,WD ,Normal,220000,True,1-STORY 1946 & NEWER ALL STYLES,9,8
966,RL,75.0,9157,Pave,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,912.0,GasA,Ex,Y,SBrkr,0,2014,0.0,0.0,2,1,3,1,Gd,9,Typ,0,0,Attchd,2003.0,Fin,2.0,486.0,TA,TA,Y,124,114,0,0,0,0,0,2,2009,WD ,Abnorml,170000,False,2-STORY 1946 & NEWER,7,7
967,RL,85.0,14601,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,584.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1260.0,Unf,0.0,1838.0,GasA,Ex,Y,SBrkr,0,1838,1.0,0.0,2,0,2,1,Ex,8,Typ,1,Gd,Attchd,2006.0,Fin,3.0,765.0,TA,TA,Y,270,68,0,0,0,0,0,3,2009,WD ,Normal,315000,False,1-STORY 1946 & NEWER ALL STYLES,4,4
968,RL,85.0,12633,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,CemntBd,CmentBd,Stone,290.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1640.0,Unf,0.0,1978.0,GasA,Ex,Y,SBrkr,0,1978,1.0,0.0,2,0,2,1,Ex,7,Typ,1,Gd,Attchd,2007.0,Fin,3.0,920.0,TA,TA,Y,308,52,0,0,0,0,0,5,2009,WD ,Normal,425000,False,1-STORY 1946 & NEWER ALL STYLES,3,3
969,RL,75.0,12518,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,HdBoard,HdBoard,BrkFace,182.0,TA,TA,CBlock,TA,TA,No,ALQ,532.0,Unf,0.0,1008.0,GasA,Gd,Y,SBrkr,0,1008,0.0,0.0,1,0,3,1,Gd,6,Typ,0,0,Attchd,1968.0,Unf,1.0,384.0,TA,TA,Y,144,0,0,0,0,0,0,4,2009,WD ,Normal,139500,False,1-STORY 1946 & NEWER ALL STYLES,42,42
970,RL,100.0,21750,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,4,Hip,CompShg,HdBoard,HdBoard,BrkFace,75.0,TA,Fa,Slab,0,0,0,0,0.0,0,0.0,0.0,GasA,TA,Y,SBrkr,0,1771,0.0,0.0,1,0,3,1,TA,9,Min1,1,TA,Attchd,1960.0,Unf,2.0,336.0,TA,TA,Y,0,0,0,0,0,0,0,11,2009,WD ,Normal,115000,True,1-STORY 1946 & NEWER ALL STYLES,50,4
971,RM,32.0,4500,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,320.0,TA,TA,PConc,Ex,TA,No,GLQ,866.0,Unf,0.0,1204.0,GasA,Ex,Y,SBrkr,0,1204,1.0,0.0,2,0,2,1,TA,5,Typ,0,0,Attchd,1998.0,Fin,2.0,412.0,TA,TA,Y,0,247,0,0,0,0,0,6,2009,WD ,Normal,162000,False,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,12,12
972,RM,0.0,4500,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,425.0,TA,TA,PConc,Ex,TA,No,GLQ,883.0,Unf,0.0,1224.0,GasA,Ex,Y,SBrkr,0,1224,1.0,0.0,2,0,2,1,TA,5,Typ,0,0,Attchd,1999.0,Fin,2.0,402.0,TA,TA,Y,0,304,0,0,0,0,0,6,2009,WD ,Normal,165000,False,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,11,11
973,RM,21.0,1596,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,462.0,Unf,0.0,462.0,GasA,TA,Y,SBrkr,0,988,1.0,0.0,1,0,2,1,TA,5,Typ,0,0,BuiltIn,1973.0,Unf,1.0,297.0,TA,TA,Y,120,101,0,0,0,0,0,11,2009,WD ,Normal,91000,False,PUD - MULTILEVEL - INCL SPLIT LEV/FOYER,37,37
974,RL,62.0,9858,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,510.0,Unf,0.0,864.0,GasA,TA,Y,SBrkr,0,874,1.0,0.0,1,0,3,1,TA,5,Typ,0,0,Attchd,1968.0,RFn,1.0,288.0,TA,TA,Y,33,0,0,0,0,0,600,11,2009,WD ,Normal,130000,False,1-STORY 1946 & NEWER ALL STYLES,42,42
975,RM,21.0,1526,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,8,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,515.0,Unf,0.0,630.0,GasA,TA,Y,SBrkr,0,630,1.0,0.0,1,0,1,1,Gd,3,Typ,0,0,Attchd,1970.0,Unf,1.0,286.0,TA,TA,Y,0,0,0,0,0,0,0,5,2009,WD ,Normal,86000,True,PUD - MULTILEVEL - INCL SPLIT LEV/FOYER,40,8
976,RL,83.0,13383,Pave,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,176.0,TA,TA,CBlock,TA,TA,No,BLQ,594.0,Unf,0.0,1188.0,GasA,Ex,Y,SBrkr,0,1404,0.0,0.0,2,0,3,1,TA,7,Typ,1,Po,Attchd,1969.0,Unf,2.0,504.0,TA,TA,Y,0,16,0,0,0,0,0,3,2009,WD ,Normal,160000,True,1-STORY 1946 & NEWER ALL STYLES,41,10
977,RM,21.0,1477,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,SFoyer,4,4,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,509.0,Unf,0.0,630.0,GasA,TA,Y,SBrkr,0,630,1.0,0.0,1,0,1,1,TA,3,Typ,0,0,Attchd,1970.0,Unf,1.0,286.0,TA,TA,Y,0,0,0,0,0,0,0,4,2009,WD ,Normal,80000,False,PUD - MULTILEVEL - INCL SPLIT LEV/FOYER,40,40
978,RM,21.0,1533,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,6,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,546.0,GasA,TA,Y,SBrkr,0,1344,0.0,0.0,1,1,3,1,TA,6,Typ,1,TA,0,0.0,0,0.0,0.0,0,0,Y,0,0,0,0,0,0,0,5,2009,WD ,Normal,97000,True,2-STORY PUD - 1946 & NEWER,40,2
979,RM,21.0,2217,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,4,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,273.0,LwQ,273.0,546.0,GasA,TA,Y,SBrkr,0,1092,0.0,0.0,1,1,3,1,TA,6,Typ,0,0,Attchd,1970.0,RFn,1.0,286.0,TA,TA,Y,238,0,0,0,0,0,0,8,2009,WD ,Normal,88000,False,2-STORY PUD - 1946 & NEWER,40,40
980,RL,50.0,7689,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,8,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,720.0,BLQ,76.0,796.0,GasA,Gd,Y,SBrkr,0,796,0.0,1.0,1,0,2,1,TA,4,Typ,0,0,Detchd,1998.0,Unf,1.0,336.0,TA,TA,Y,138,0,0,0,0,0,0,7,2009,WD ,Normal,131900,False,SPLIT FOYER,38,38
981,RL,62.0,7706,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,Gd,TA,Av,Rec,114.0,GLQ,270.0,384.0,GasA,Ex,Y,SBrkr,0,1091,0.0,1.0,1,0,2,1,TA,5,Typ,0,0,Attchd,1993.0,Fin,1.0,429.0,TA,TA,Y,280,0,0,0,0,0,700,8,2009,WD ,Normal,131250,True,SPLIT OR MULTI-LEVEL,17,14
982,RL,0.0,9101,Pave,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,TA,Gd,PConc,Gd,TA,Av,GLQ,1097.0,Unf,0.0,1097.0,GasA,Ex,Y,SBrkr,0,1110,1.0,0.0,1,0,1,1,Gd,4,Typ,1,TA,Attchd,1978.0,Fin,2.0,602.0,TA,TA,Y,303,30,0,0,0,0,0,7,2009,WD ,Normal,165500,False,SPLIT FOYER,32,32
983,RL,0.0,8780,Pave,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,625.0,Unf,0.0,833.0,GasA,Ex,Y,SBrkr,0,833,1.0,0.0,1,0,3,1,TA,5,Typ,0,0,0,0.0,0,0.0,0.0,0,0,Y,0,0,0,0,0,0,0,3,2009,WD ,Normal,112000,False,1-STORY 1946 & NEWER ALL STYLES,25,25
984,RL,70.0,7669,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,Gable,CompShg,HdBoard,Wd Shng,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,718.0,LwQ,110.0,828.0,GasA,TA,Y,SBrkr,0,883,1.0,0.0,1,0,2,1,TA,5,Typ,1,Fa,Detchd,1998.0,Unf,2.0,698.0,TA,TA,Y,100,32,0,0,0,0,0,6,2009,WD ,Normal,149000,True,SPLIT FOYER,18,17
985,RL,85.0,14115,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,Wood,Gd,TA,No,GLQ,732.0,Unf,0.0,796.0,GasA,Ex,Y,SBrkr,0,1362,1.0,0.0,1,1,1,1,TA,5,Typ,0,0,Attchd,1993.0,Unf,2.0,480.0,TA,TA,Y,40,30,0,320,0,0,700,10,2009,WD ,Normal,143000,True,1-1/2 STORY FINISHED ALL AGES,17,15
986,RL,62.0,10429,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,5,5,Gable,CompShg,HdBoard,Wd Shng,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,330.0,Unf,0.0,624.0,GasA,TA,Y,SBrkr,0,1287,0.0,0.0,1,1,3,1,TA,6,Typ,0,0,Detchd,2001.0,Unf,2.0,440.0,TA,TA,Y,150,0,0,0,0,0,0,7,2009,WD ,Normal,130000,False,2-STORY 1946 & NEWER,18,18
